line_id,line_name,ip,status,response_time,message,checked_at
31,"Văn Phòng",203.210.219.95,up,30.389,OK,"2026-04-05 23:47:42"
31,"Văn Phòng",203.210.219.95,up,42.79,OK,"2026-04-05 23:48:24"
