line_id,line_name,ip,status,response_time,message,checked_at
33,"VNPT 01",222.252.9.201,up,56.978,OK,"2026-04-05 23:47:45"
33,"VNPT 01",222.252.9.201,up,42.547,OK,"2026-04-05 23:48:27"
