line_id,line_name,ip,status,response_time,message,checked_at
18,"Vạn Hạnh Mall",14.161.23.80,up,55.672,OK,"2026-04-05 23:47:47"
18,"Vạn Hạnh Mall",14.161.23.80,up,18.643,OK,"2026-04-05 23:48:30"
