line_id,line_name,ip,status,response_time,message,checked_at
16,"Saigon Mia",113.161.32.168,up,53.254,OK,"2026-04-05 23:47:48"
16,"Saigon Mia",113.161.32.168,up,16.054,OK,"2026-04-05 23:48:31"
